z,pre,pre_high_h,auto_0.425,auto_0.85,non_0.425,non_0.85
0.6875,0.7551223199863751,0.6911093864771453,0.9147696045630808,0.7464977298427032,0.7604876413068244,0.85
0.6900000000000001,0.7570013414264842,0.694249103902577,0.9228996858638939,0.7479857480039617,0.7622837401763699,0.85
0.6925,0.7588803628665932,0.6973968512958487,0.9311301385387909,0.74947376616522,0.7640798390459153,0.85
0.6950000000000001,0.7607593843067022,0.7005526698362826,0.9394634718721243,0.7509821095297304,0.7658759379154607,0.85
0.6975,0.7626384057468112,0.7037166010207792,0.9479380481433105,0.7524904528942408,0.7676720367850061,0.85
0.7000000000000001,0.7645174271869203,0.706896883270829,0.9565217391304351,0.7539987962587512,0.7694887968115763,0.85
0.7025,0.7664172819603625,0.7100854045940653,0.965217391304348,0.7555071396232615,0.7713055568381464,0.85
0.705,0.7683171367338049,0.7132822077908685,0.9739130434782608,0.757015482987772,0.7731223168647166,0.85
0.7075,0.7702169915072472,0.7164957044769501,0.9826086956521741,0.7585238263522824,0.7749390768912868,0.85
0.71,0.7721168462806896,0.7197176134580213,0.9913043478260869,0.7600321697167928,0.776755836917857,0.85
0.7125,0.7740167010541319,0.7229479788931112,1.0000000000000002,0.7615620648054412,0.7785725969444273,0.85
0.715,0.7759165558275742,0.7261868452898722,1.008695652173913,0.7630919598940895,0.7804110961014322,0.85
0.7175,0.777838340425578,0.7294428485458755,1.0173913043478262,0.7646218549827378,0.7822495952584372,0.85
0.72,0.7797601250235817,0.73270748841529,1.0260869565217392,0.7661517500713861,0.7840880944154421,0.85
0.7225,0.7816819096215855,0.7359808108375486,1.0347826086956524,0.7676816451600346,0.7859265935724472,0.85
0.725,0.7836036942195892,0.7392716376577871,1.0434782608695652,0.7692115402486828,0.7877650927294522,0.85
0.7275,0.7855254788175929,0.7425712870700372,1.0521739130434784,0.7707414353373312,0.7896035918864571,0.85
0.73,0.7874472634155967,0.7458798065075888,1.0608695652173914,0.7722942662057961,0.7914420910434621,0.85
0.7325,0.7893690480136004,0.7492062098339922,1.0695652173913046,0.7738470970742609,0.793280590200467,0.8501785017501262
0.735,0.7912908326116042,0.7525416278035565,1.0782608695652174,0.7753999279427257,0.7951424538434533,0.8514151512664802
0.7375,0.7932362021152684,0.7558861094089077,1.0869565217391308,0.7769527588111906,0.7970043174864396,0.8526518007828341
0.74,0.7951815716189323,0.7592488668700258,1.0956521739130436,0.7785055896796554,0.7988661811294259,0.8538884502991881
0.7425,0.7971269411225965,0.7626208373652841,1.1043478260869568,0.7800584205481204,0.8007280447724122,0.8551250998155421
0.745,0.7990723106262606,0.766002071515749,1.1130434782608696,0.7816112514165852,0.8025899084153985,0.856361749331896
0.7475,0.8010176801299248,0.769401986517874,1.121739130434783,0.7831640822850501,0.8044517720583848,0.8576229086521716
0.75,0.8029630496335889,0.772811319567096,1.1304347826086958,0.7847416656287624,0.806313635701371,0.8588840679724471
0.7525000000000001,0.804908419137253,0.7762301229858996,1.139130434782609,0.7863192489724748,0.8082004993443573,0.8601452272927226
0.755,0.8068790411661696,0.7796680258651429,1.1478260869565218,0.7878968323161871,0.8100873629873436,0.8614063866129982
0.7575000000000001,0.8088496631950862,0.7831155587244407,1.1565217391304352,0.7894744156598995,0.8119742266303299,0.8626675459332737
0.76,0.8108202852240028,0.7865727756648037,1.165217391304348,0.7910519990036119,0.8138610902733162,0.8639287052535491
0.7625000000000001,0.8127909072529196,0.7900495249042648,1.1739130434782612,0.7926295823473243,0.8157479539163025,0.8651898645738247
0.765,0.814761529281836,0.793536123291713,1.1826086956521742,0.7942071656910367,0.8176348175592888,0.8664510238941002
0.7675000000000001,0.8197866549099768,0.7970425883366398,1.1913043478260874,0.795784749034749,0.8195216812022751,0.8677387789590566
0.77,0.8248371599604817,0.8005590718531232,1.2000000000000002,0.7973892140988915,0.8214085448452614,0.869026534024013
0.7725,0.8299133020924613,0.8040856312536081,1.208695652173913,0.7989936791630339,0.8232954084882477,0.8703142890889694
0.775,0.835015342908788,0.807632516644874,1.2173913043478264,0.8005981442271765,0.8252097446587066,0.8716020441539257
0.7775,0.8401435480369931,0.8111896531499874,1.2260869565217392,0.8022026092913189,0.8271240808291653,0.8728897992188821
0.78,0.8452981872122508,0.8147674706812933,1.2347826086956524,0.8038070743554615,0.8290384169996241,0.8741775542838385
0.7825,0.8504795343625098,0.8183557191675009,1.2434782608695654,0.8054115394196039,0.8309527531700829,0.8754653093487949
0.785,0.8556878676958433,0.8219650130993758,1.2521739130434786,0.8070160044837464,0.8328670893405418,0.8767530644137512
0.7875,0.8609234697900839,0.8255849226016381,1.2608695652173914,0.8086204695478889,0.8347814255110005,0.8780408194787076
0.79,0.8661866276848208,0.8292262516867542,1.2695652173913046,0.8102249346120314,0.8366957616814594,0.8793579863083699
0.7925,0.8714776329758259,0.8328783859026866,1.2782608695652176,0.8118591615809359,0.8386100978519182,0.8806751531380321
0.795,0.8768109663091593,0.8365413895656905,1.2869565217391308,0.8134933885498402,0.8405244340223771,0.8819923199676944
0.7975,0.8821728966040653,0.8402263273823647,1.2956521739130435,0.8151276155187446,0.8424692579977139,0.8833094867973567
0.8,0.8875637321835802,0.8439223310783686,1.3043478260869568,0.816761842487649,0.8444140819730508,0.884626653627019
0.8025,0.892983786384122,0.8476406671229885,1.3130434782608698,0.8183960694565533,0.8463589059483876,0.8859438204566812
0.805,0.898433377664776,0.8513702708525922,1.321739130434783,0.8200302964254578,0.8483037299237246,0.8872609872863435
0.8075,0.9039128297195704,0.8551226160683519,1.3304347826086957,0.8216645233943621,0.8502485538990618,0.8885781541160057
0.81,0.9094376915980235,0.8588864363459338,1.339130434782609,0.8232987503632665,0.8558351460778328,0.889895320945668
0.8125,0.9149932471535788,0.8626734185944545,1.347826086956522,0.8249329773321709,0.8614531236059226,0.8912124877753302
0.8150000000000001,0.9205798393323498,0.8664720890597916,1.3565217391304352,0.8265672043010753,0.8671028411200472,0.8925629879383259
0.8175,0.9261978168604394,0.8702943537516213,1.365217391304348,0.8282352150537635,0.8728008468180527,0.8939134881013214
0.8200000000000001,0.9318635392400431,0.8741285258100925,1.3739130434782612,0.8299032258064517,0.8785315058438408,0.8952639882643171
0.8225,0.9375615449380487,0.8779867365648549,1.3826086956521741,0.8315712365591399,0.8842951946046478,0.8966144884273126
0.8250000000000001,0.9432922039638367,0.8818692893433067,1.3913043478260874,0.8332392473118281,0.8900922960539231,0.8979649885903083
0.8275,0.9490558927246434,0.8857641286811839,1.4000000000000001,0.8349072580645162,0.8959402492702973,0.8993154887533038
0.8300000000000001,0.9548698462130156,0.8896837759129331,1.4086956521739133,0.8365752688172043,0.9018226022114739,0.9006659889162995
0.8325,0.9607177994293898,0.8936159459792885,1.4173913043478263,0.8382432795698925,0.9077397619747873,0.902016489079295
0.835,0.9666001523705661,0.8975734033129515,1.4260869565217391,0.8399112903225807,0.9137099112285186,0.9033669892422906
0.8375,0.9725348704714563,0.9015436266380136,1.4347826086956523,0.8415793010752689,0.9197159172345248,0.9047174894052863
0.84,0.9785050197251874,0.9055396306340175,1.4434782608695653,0.843247311827957,0.9257765232951308,0.9060679895682818
0.8425,0.9845291161107297,0.9095617523031981,1.4521739130434785,0.8449153225806452,0.9318740842707407,0.9074575522312774
0.845,0.9905897221713356,0.9135970612565398,1.4608695652173913,0.8465833333333334,0.9380279304245867,0.9088471148942731
0.8475,0.9966872831469455,0.9176590059125439,1.4695652173913045,0.8482916666666667,0.9442198808889832,0.9102366775572687
0.85,1.0028411293007917,0.9217344007164154,1.4782608695652175,0.85,0.9504504104839986,0.9116262402202642
0.8525,1.009033079765188,0.9258369648189796,1.4869565217391307,0.857692307692308,0.9567397186600993,0.9130158028832598
0.855,1.015283079765188,0.9299670629088092,1.4956521739130435,0.8654744088596228,0.9630889250093058,0.9144053655462554
0.8575,1.0215723879412888,0.9341110670528134,1.5043478260869567,0.8733484246076545,0.9694787013671333,0.915794928209251
0.86,1.027921594290495,0.9382831661401666,1.5130434782608697,0.881316552097694,0.9759303142703588,0.9171844908722466
0.8625,1.034311370648323,0.942483743719584,1.521739130434783,0.8893810682267262,0.9824238207638656,0.9185740535352422
0.865,1.0407629835515486,0.9466987068386565,1.5304347826086957,0.8975443335328485,0.9889811978130458,0.9199636161982379
0.8675,1.0472776415320049,0.9509427386688954,1.539130434782609,0.9058430887195708,0.9955818578790525,0.9213531788612335
0.87,1.053835018581185,0.9552162429423996,1.547826086956522,0.9142464500641085,1.002248524545719,0.922742741524229
0.8725,1.060457535137476,0.9595196318611732,1.5565217391304351,0.9227570883619809,1.0089825312797258,0.9241323041872246
0.875,1.0671242018041427,0.9638381203901878,1.565217391304348,0.9314150970199896,1.015762192296675,0.9255218668502202
0.8775000000000001,1.0738582085381494,0.9681871282727647,1.5739130434782613,0.9401870268445514,1.0226115073651687,0.9269614295132158
0.88,1.0806609296265846,0.9725670899480999,1.582608695652174,0.9491155982731226,1.029531922590082,0.9284009921762114
0.8825000000000001,1.0875337818602617,0.9769626943437043,1.5913043478260873,0.9582065073640321,1.0365249295830894,0.929840554839207
0.885,1.094454197085175,0.9813899217925145,1.6,0.9674230972257831,1.0435920673922767,0.9312801175022026
0.8875000000000001,1.1014472040781822,0.9858492305996496,1.6086956521739135,0.9768127685872855,1.0507095051146966,0.9327196801651982
0.89,1.1085143418873695,0.9903410891061065,1.6173913043478263,0.9863821465777162,1.0579037497190131,0.9341592428281937
0.8925000000000001,1.1156571990302266,0.9948659759839346,1.6260869565217395,0.996138244138692,1.0651764769917407,0.9355988054911895
0.895,1.122877415636725,0.9994075598613117,1.6347826086956525,1.006039234237702,1.0725294181682115,0.937038368154185
0.8975,1.1301766857097175,1.003982910161569,1.6434782608695653,1.016140244338712,1.0799643624061295,0.9384779308171806
0.9,1.1375296268861883,1.0085925327487197,1.6521739130434785,1.0265029386392301,1.0874831593986107,0.9399174934801762
0.9025,1.1449645711241065,1.0132369449403016,1.6608695652173913,1.0370849492212404,1.0950877221362532,0.9413570561431718
0.905,1.1524833681165878,1.017916675855774,1.6695652173913047,1.0478957600320515,1.1027800298285608,0.9427966188061674
0.9075,1.1600879308542305,1.0226322667782615,1.6782608695652175,1.0589454837889574,1.1105621309958758,0.944236181469163
0.91,1.1678099385762382,1.0273842715302663,1.6869565217391307,1.070309120152594,1.1184361467439072,0.9456757441321586
0.9125,1.175622438576238,1.0321546949053406,1.6956521739130437,1.0819943357662214,1.1264361467439072,0.9471153067951541
0.915,1.183527576916159,1.036962387213033,1.704347826086957,1.0939703836704133,1.1345333127358104,0.9485548694581498
0.9175,1.1915275769161588,1.0418079353656675,1.7130434782608697,1.1063160626827588,1.1427300340472857,0.9499944321211453
0.92,1.199624742908062,1.0466919402496724,1.7217391304347829,1.119054916185944,1.1510287892340079,0.9514339947841409
0.9225,1.2078214642195373,1.0516150171727492,1.7304347826086959,1.1322128109227856,1.1594676077994084,0.9528735574471365
0.925,1.2161547975528708,1.0565777963290768,1.7391304347826089,1.145911441059772,1.1680146163464171,0.9543131201101321
0.9275,1.2245936161182716,1.0615809232834232,1.7478260869565216,1.1600958382228923,1.176672625004426,0.9557526827731277
0.93,1.2331773071053962,1.0666250594751006,1.7565217391304353,1.1749106530377074,1.1854831976916507,0.9572784523326751
0.9325,1.2418729592793087,1.071710882742742,1.765217391304348,1.1904145290066992,1.1944518075571213,0.9588042218922224
0.935,1.2506835319665337,1.0768390878709473,1.773913043478261,1.206674691608326,1.203542716648031,0.9603299914517698
0.9375,1.259652141832004,1.0820103871598934,1.7826086956521738,1.2239160709186703,1.2128019759072899,0.961855761011317
0.9400000000000001,1.2687845619233287,1.0872255110190852,1.7913043478260875,1.2422646947718814,1.2222359381714414,0.9633815305708644
0.9425,1.2780438211825875,1.092507782395777,1.8000000000000005,1.262066674969901,1.2318053161618714,0.9649073001304117
0.9450000000000001,1.2874777834467386,1.0978357877237823,1.8086956521739133,1.2835720513139877,1.2415614137228472,0.966433069689959
0.9475,1.2970931680621232,1.1032103258494121,1.817391304347826,1.3073815751235105,1.251511662479066,0.9679588392495063
0.9500000000000001,1.3068970896307508,1.1086322167338583,1.8260869565217397,1.334408602150538,1.261663946743026,0.9694846088090536
0.9525,1.3168970896307504,1.1141023022039436,1.8347826086956527,1.366666666666667,1.2720266410435435,0.9710103783686009
0.9550000000000001,1.3271011712634038,1.119621446736541,1.8434782608695655,1.400000000000001,1.2826086516255546,0.9725361479281484
0.9575,1.3375178379300698,1.1252158523309466,1.8521739130434782,1.4333333333333336,1.2934782168429457,0.9740619174876955
0.96,1.34815613580241,1.130861582747319,1.8608695652173912,1.4666666666666663,1.3045893279540568,0.9755876870472429
0.9625,1.3590257010198015,1.1365595884453248,1.8695652173913049,1.5000000000000004,1.3160178993826281,0.9771134566067903
0.965,1.3701988853773426,1.1423108465330314,1.8782608695652177,1.533333333333333,1.3277138058153766,0.9786392261663375
0.9675,1.3816274568059141,1.1481438760627436,1.8869565217391304,1.566666666666667,1.339761998586461,0.9801649957258849
0.97,1.3933921626882668,1.1540327240568546,1.8956521739130434,1.5999999999999996,1.3521843588349083,0.9816907652854322
0.9725,1.4055133748094792,1.1599784691330346,1.904347826086957,1.6333333333333337,1.365004871655421,0.9832165348449795
0.975,1.4180133748094792,1.166011651636805,1.9130434782608698,1.6666666666666665,1.3782499047680041,0.9847423044045268
0.9775,1.4309166006159308,1.1721045686208114,1.9217391304347826,1.7000000000000006,1.3920430082162805,0.9862680739640741
0.98,1.4442499339492638,1.1782893386246769,1.9304347826086956,1.7333333333333332,1.4063287225019947,0.9877938435236214
0.9825,1.4580430373975404,1.1845368981717288,1.9391304347826093,1.7666666666666673,1.4212540956363235,0.9893196130831688
0.985,1.4724315266061732,1.1908810694643537,1.947826086956522,1.7999999999999998,1.4368790956363233,1.0089274562204233
0.9875,1.487469120591136,1.1972913258746103,1.956521739130435,1.833333333333334,1.4534080212561586,1.030204051965105
0.99,1.5032171520871989,1.2038033323866166,1.9652173913043478,1.8666666666666665,1.4707993256039844,1.0537334637298106
0.9925,1.5198838187538655,1.2103849860270939,1.9739130434782615,1.9000000000000006,1.489490914389032,1.0804001303964779
0.995,1.5374276784029877,1.2170739492377962,1.9826086956521742,1.9333333333333333,1.5094909143890316,1.111650130396477
0.9975,1.5562956029312898,1.2238737792420462,1.9913043478260872,1.9666666666666675,1.5314689363670537,1.1516501303964777
1.0,1.5764976231333097,1.2307692307692308,2.0,2.0,1.555859180269492,1.2206156476378551
